Ano,Região,UF,Nome do Município,Localização,Dependência Administrativa,Ano de Ensino,Código da Escola,Abandono,Aprovacao,Reprovacao
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005104,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005112,0.0,97.2,2.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005120,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005139,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005309,0.0,98.1,1.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005384,0.0,99.4,0.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005627,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005635,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005651,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005660,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005678,0.0,98.4,1.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005686,0.0,98.6,1.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005732,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005775,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005953,0.0,98.3,1.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53005970,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006003,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006011,0.8,99.2,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006186,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006194,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006208,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006216,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006224,0.0,95.2,4.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006232,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006259,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006267,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006291,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006305,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006313,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006321,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006356,0.0,93.8,6.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006410,0.0,96.8,3.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006488,0.0,96.0,4.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006518,1.1,98.9,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006550,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006712,0.0,97.8,2.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006747,3.1,94.8,2.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006755,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006763,0.0,98.5,1.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006771,0.0,98.0,2.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006780,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006801,0.0,94.1,5.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006976,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53006992,0.0,98.9,1.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007026,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007034,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007069,0.0,92.1,7.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007123,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007131,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007140,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007255,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007263,0.0,96.7,3.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007450,0.0,93.1,6.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007646,0.0,98.3,1.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007654,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007662,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007670,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007697,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007700,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007719,0.0,96.2,3.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007727,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007735,0.0,94.6,5.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007743,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007751,0.0,98.3,1.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007760,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007778,0.0,98.5,1.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007786,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007794,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007808,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007816,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007824,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007832,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007840,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007859,0.0,98.8,1.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007867,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007875,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007891,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007905,0.0,96.2,3.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007913,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007930,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007948,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007956,1.1,98.9,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007964,0.9,99.1,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007980,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53007999,0.0,94.8,5.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008006,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008014,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008022,0.0,98.1,1.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008030,0.0,99.1,0.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008057,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008073,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008090,0.0,99.2,0.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008103,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008138,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008170,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008332,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008340,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008421,0.0,99.5,0.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008561,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008570,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008588,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008596,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008600,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008618,0.0,96.6,3.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008626,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008774,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008820,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008839,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008847,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008855,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008944,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53008952,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009053,0.0,97.4,2.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009061,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009088,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009096,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009118,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009126,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009134,0.0,98.9,1.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009142,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009169,0.0,97.4,2.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009185,0.0,97.7,2.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009193,0.0,98.3,1.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009207,0.0,98.7,1.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009215,0.0,98.1,1.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009223,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009231,0.0,98.7,1.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009240,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009258,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009266,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009320,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009339,0.0,97.8,2.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009363,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009401,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009436,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009444,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009460,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009525,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009533,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009649,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009657,0.5,97.7,1.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009665,0.0,98.8,1.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009673,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009681,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009703,0.0,99.7,0.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009720,0.0,99.4,0.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009754,0.0,98.4,1.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009770,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009797,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009860,0.0,96.9,3.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53009878,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53010060,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53011490,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53011511,0.0,98.8,1.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53011589,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012054,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012089,0.0,99.1,0.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012186,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012496,0.0,96.2,3.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012798,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012828,1.1,98.9,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53012887,0.0,98.9,1.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013239,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013247,0.0,97.5,2.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013280,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013484,0.0,98.8,1.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013514,0.0,98.9,1.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013530,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013557,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013565,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013832,0.0,97.4,2.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013867,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53013980,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014235,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014260,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014286,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014294,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014570,0.0,97.5,2.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014588,0.0,98.0,2.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014600,0.0,98.5,1.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014618,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014855,1.3,96.8,1.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014863,0.0,98.1,1.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53014871,0.0,97.6,2.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53047010,0.6,98.7,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53047028,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068017,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068025,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068041,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068050,0.0,98.9,1.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068076,0.0,99.5,0.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068084,0.0,98.2,1.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068130,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068149,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068157,1.0,98.1,0.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068165,0.0,99.0,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068173,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068190,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068203,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068220,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068238,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53068106,0.0,99.3,0.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53004299,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53016793,2.3,97.7,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53017005,1.3,94.9,3.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53017064,0.0,100.0,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53017404,0.0,98.4,1.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,2º Ano,53017544,1.0,96.8,2.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53000986,0.0,93.3,6.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53001010,0.5,97.5,2.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53001036,3.2,84.1,12.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53001044,0.0,98.7,1.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53001206,0.0,86.5,13.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53001214,3.8,93.4,2.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53002482,0.0,97.8,2.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53002580,1.7,88.2,10.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53002598,3.9,95.1,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53002601,0.0,79.8,20.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53002610,2.6,94.7,2.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003586,2.7,90.3,7.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003594,7.3,88.4,4.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003608,5.5,90.2,4.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003616,7.5,85.0,7.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003624,1.4,97.2,1.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003632,0.0,92.8,7.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003683,0.2,93.8,6.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53003691,0.0,94.4,5.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53005015,1.0,94.2,4.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53005341,0.0,92.6,7.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53005392,0.0,84.6,15.4
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53005465,0.0,87.5,12.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53005473,0.0,84.4,15.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006062,4.8,89.7,5.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006070,4.6,94.8,0.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006283,3.5,87.7,8.8
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006739,3.8,80.5,15.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006968,2.5,97.5,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53006984,0.4,86.4,13.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007077,2.0,94.5,3.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007360,0.0,84.7,15.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007387,10.2,84.2,5.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007425,0.0,91.4,8.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007492,3.2,96.2,0.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007506,7.5,87.6,4.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007514,4.0,85.4,10.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007530,3.7,95.3,1.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007549,1.1,94.9,4.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007557,0.0,88.3,11.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007565,5.7,89.7,4.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53007921,2.2,88.1,9.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008456,0.0,95.8,4.2
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008464,0.0,92.3,7.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008472,7.4,81.9,10.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008480,15.3,77.1,7.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008790,0.0,98.7,1.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008804,0.0,89.7,10.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53008979,2.6,90.4,7.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53009029,5.4,84.1,10.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53009479,0.0,93.4,6.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53010000,2.2,97.8,0.0
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53010019,0.0,84.9,15.1
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53011031,7.4,87.0,5.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53011066,4.2,86.9,8.9
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53011520,1.8,90.9,7.3
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53011996,3.7,91.7,4.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53012097,1.7,95.7,2.6
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53012194,7.3,86.2,6.5
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53012356,2.9,80.4,16.7
2019,Centro-Oeste,DF,Brasília,Urbana,Estadual,3ª série,53012542,3.1,92.3,4.6
